GeneID:549111,NM_001016357.2,NP_001016357.1,comt,F6T334,comt
GeneID:100490042,XM_031898553.1,XP_031754413.1,agbl3,F6U861,agbl3
GeneID:549785,XM_031900437.1,XP_031756297.1,tpst2,F6ULQ7,tpst2
GeneID:448272,NM_001004910.2,NP_001004910.2,mrps34,F6V0A3,cdr2l
GeneID:100489696,XM_018092834.2,XP_017948323.1,atp10b,F6WCS5,atp10b
GeneID:100379841,XM_002938332.4,XP_002938378.1,svep1l,F6WI33,svep1l
GeneID:100494244,XM_018092518.2,XP_017948007.1,notch3,F6XA19,tdrd7
GeneID:100496742,XM_004915569.2,XP_004915626.1,mon1a,F6XF57,mon1a
GeneID:100497013,XM_018096879.2,XP_017952368.2,sbno2,F6YBZ3,ak4
GeneID:733810,XM_002935261.5,XP_002935307.1,sowaha,F7B3H6,sowaha
GeneID:100380020,XM_002936977.5,XP_002937023.1,rp2,F7BFF8,ndnfl1.1
GeneID:100125188,XM_031906865.1,XP_031762725.1,nacc2,F7D5N2,hivep3
GeneID:100497098,XM_031904163.1,XP_031760023.1,csgalnact1,F7E1T9,csgalnact1
GeneID:613094,XM_012970498.3,XP_012825952.2,nmi,F7EE10,nmi
GeneID:780363,NM_001079433.1,NP_001072901.1,bnip1,Q0IIZ1,bnip1
GeneID:549798,NM_001017044.2,NP_001017044.1,ing2,Q28FN9,ing2
GeneID:549837,NM_001017083.2,NP_001017083.1,amfr,Q28GC0,amfr
GeneID:549239,NM_001016485.2,NP_001016485.1,ucma,Q28HK1,ucma
GeneID:613112,NM_001032349.1,NP_001027520.1,MGC108497,Q4VA69,mgc108497
GeneID:595057,NM_001030494.1,NP_001025665.1,glyr1,Q562D5,glyr1
GeneID:548540,NM_001015823.1,NP_001015823.1,fabp3,Q5EB34,fabp3
GeneID:497007,NM_001011502.1,NP_001011502.1,adh5,Q5HZT1,adh5
GeneID:496815,XM_031890414.1,XP_031746274.1,mgat1,Q5M7Q5,mgat1
GeneID:496730,NM_001011277.1,NP_001011277.1,rgs9bpl,Q5M8K0,rgs9bp
GeneID:493429,NM_001008066.1,NP_001008067.1,cnih1,Q66JD3,cnih1
GeneID:448610,NM_001006853.1,NP_001006854.1,hdlbp,Q6DEZ4,hdlbp
GeneID:448246,XM_031904983.1,XP_031760843.1,nadk,Q6DJ74,nadk
GeneID:394852,XM_031895810.1,XP_031751670.1,wdr3,Q6P3Q1,wdr3
GeneID:394723,NM_203787.1,NP_989118.1,atp5pb,Q6P8D3,atp5pb
GeneID:100488107,XM_004914870.4,XP_004914927.3,taar3p,A0A1B8XU38,taar3
GeneID:100488861,XM_002942814.5,XP_002942860.1,LOC100488861,A0A1B8Y1S5,LOC100488861
GeneID:100170165,XM_004914644.4,XP_004914701.1,unc93a.2,A0A6I8PPW0,unc93a.2
GeneID:100380196,XM_018095310.2,XP_017950799.1,fam149b1,A0A6I8PR43,fam149b1
GeneID:100144996,XM_031901501.1,XP_031757361.1,mea1,A0A6I8PWW6,mea1
GeneID:733946,XM_031901225.1,XP_031757085.1,ipo11,A0A6I8PZM6,ipo11
GeneID:100489794,XM_002936602.5,XP_002936648.1,sgpp2,A0A6I8Q393,sgpp2
GeneID:100380134,XM_002938612.4,XP_002938658.3,tmem88,A0A6I8QCZ2,tmem88
GeneID:100496418,XM_002933941.5,XP_002933987.1,cryba2,A0A6I8QJ23,cryba2
GeneID:100492787,XM_012965370.3,XP_012820824.1,mppe1,A0A6I8QT90,mppe1
GeneID:100496144,XM_012960015.3,XP_012815469.1,phtf2,A0A6I8QU41,phtf2
GeneID:100493075,XM_031892006.1,XP_031747866.1,wdr38,A0A6I8R2P8,wdr38
GeneID:549689,XM_012963077.3,XP_012818531.1,vps33a,A0A6I8R453,vps33a
GeneID:447959,XM_012960798.3,XP_012816252.1,thumpd3,A0A6I8RKR2,thumpd3
GeneID:100488548,XM_018093632.2,XP_017949121.1,camsap2,A0A6I8RQN7,camsap2
GeneID:496573,XM_012958913.3,XP_012814367.1,morf4l1,A0A6I8RYX3,morf4l1
GeneID:100491853,XM_002940528.5,XP_002940574.2,tmem132e,A0A6I8S8N6,tmem132e
GeneID:116407726,XM_031893620.1,XP_031749480.1,LOC116407726,A0A6I8SBC7,LOC116407726
GeneID:100145664,XM_031897417.1,XP_031753277.1,numa1,A0A6I8SCU2,numa1
GeneID:100493904,XM_018090257.2,XP_017945746.2,LOC100493904,A0A6I8SUB7,LOC100493904
GeneID:100489537,XM_004917234.4,XP_004917291.1,papln,A0A6I8SZE6,papln
GeneID:100486225,XM_031903128.1,XP_031758988.1,bank1,A0A6I8SZY7,bank1
GeneID:448140,NM_001105514.1,NP_001098984.1,ccn1,A0A7D9NK08,ccn1
GeneID:100496567,XM_031894471.1,XP_031750331.1,engase,A0A7D9NLE4,otop3
GeneID:100493618,XM_002939804.2,XP_002939850.1,LOC100493618,A0A803JA41,LOC116409722
GeneID:100038118,XM_012952645.2,XP_012808099.1,rbm12,A0A803JG36,rbm12
GeneID:100145086,XM_031904809.1,XP_031760669.1,clrn3,A0A803JIQ1,clrn3
GeneID:100492412,XM_031905962.1,XP_031761822.1,trpv6,A0A803JUC1,trpv6
GeneID:101732530,XM_031894267.1,XP_031750127.1,zbp1,A0A803JZS2,zbp1
GeneID:549007,XM_012961077.3,XP_012816531.2,cby1,A0A803K0M5,cby1
GeneID:101732192,XM_012957615.3,XP_012813069.1,cldn34,A0A803K7Z4,cldn34
GeneID:116412277,XM_031906219.1,XP_031762079.1,LOC116412277,A0A803KCI2,LOC116412277
GeneID:779900,XM_031890544.1,XP_031746404.1,phf19,A0A803KDV0,psmd5
GeneID:496758,NM_001251879.1,NP_001238808.1,gzmh,A0A803KJV3,gzmh
GeneID:100145116,NM_001126628.2,NP_001120100.2,eps15,A0A8J0Q9H0,eps15
GeneID:100488880,NM_001251841.1,NP_001238770.1,fem1b,A0A8J0QFU1,fem1b
GeneID:100216271,XM_002933428.5,XP_002933474.1,lnpep,A0A8J0QK47,lnpep
GeneID:100496010,XM_002936870.5,XP_002936916.2,LOC100496010,A0A8J0QMU5,LOC100496010
GeneID:100498204,XM_002934578.5,XP_002934624.3,LOC100498204,A0A8J0QNW9,LOC100498204
GeneID:100488665,XM_002934318.3,XP_002934364.3,or11l1,A0A8J0QPH9,or11l1
GeneID:100491107,XM_002935961.5,XP_002936007.1,LOC100491107,A0A8J0QQU6,LOC100491107
GeneID:100487575,XM_002940606.5,XP_002940652.1,LOC100487575,A0A8J0QWL2,LOC100487575
GeneID:100498232,XM_004912189.3,XP_004912246.2,fam181b,A0A8J0QZ32,fam181b
GeneID:101733686,XM_004914864.4,XP_004914921.1,LOC101733686,A0A8J0R1Z5,LOC101733686
GeneID:100493908,XM_004914629.4,XP_004914686.1,arid1b,A0A8J0R3N2,arid1b
GeneID:100492303,XM_012960247.3,XP_012815701.1,LOC100492303,A0A8J0SAM9,LOC100492303
GeneID:101733785,XM_012953560.3,XP_012809014.1,LOC101733785,A0A8J0SCW2,LOC101733785
GeneID:108646178,XM_018092422.2,XP_017947911.1,pigbos1,A0A8J0SSG5,pigbos1
GeneID:548584,XM_031890428.1,XP_031746288.1,fdps,A0A8J1ILE9,fdps
GeneID:116406452,XM_031890793.1,XP_031746653.1,LOC116406452,A0A8J1IMA6,LOC116406452
GeneID:100497506,XM_031890986.1,XP_031746846.1,mamdc4,A0A8J1IQR7,mamdc4
GeneID:100145779,XM_031894767.1,XP_031750627.1,LOC100145779,A0A8J1IYE3,LOC100145779
GeneID:100490840,XM_031895167.1,XP_031751027.1,LOC100490840,A0A8J1IZK4,LOC100490840
GeneID:100145076,XM_031894720.1,XP_031750580.1,ttc25,A0A8J1J0Q0,ttc25
GeneID:116408329,XM_031895110.1,XP_031750970.1,LOC116408329,A0A8J1J1S8,LOC116408329
GeneID:733454,XM_031896209.1,XP_031752069.1,rpgr,A0A8J1J2J5,rpgr
GeneID:116409642,XM_031898370.1,XP_031754230.1,LOC116409642,A0A8J1JB31,LOC116409642
GeneID:100486526,XM_031902278.1,XP_031758138.1,epha7,A0A8J1JJU3,epha7
GeneID:101735025,XM_031902903.1,XP_031758763.1,LOC101735025,A0A8J1JLK5,LOC101735025
GeneID:100497579,XM_031902850.1,XP_031758710.1,ostn,A0A8J1JNU4,ostn
GeneID:116411609,XM_031904205.1,XP_031760065.1,LOC116411609,A0A8J1JSS7,LOC116411609
GeneID:116412267,XM_031906122.1,XP_031761982.1,LOC116412267,A0A8J1JVR7,LOC116412267
GeneID:116412438,XM_031906655.1,XP_031762515.1,LOC116412438,A0A8J1JX95,LOC116412438
GeneID:100495547,XM_031905726.1,XP_031761586.1,atrnl1,A0A8J1JYH7,atrnl1
GeneID:100124793,NM_001102768.1,NP_001096238.1,mfsd2b,A4IH46,mfsd2b
GeneID:100127617,NM_001112972.1,NP_001106443.1,lrrc34,A8E5V5,lrrc34
GeneID:100134993,NM_001113673.1,NP_001107145.1,fap,A9ULG1,fap
GeneID:100135385,NM_001114051.1,NP_001107523.1,fah,A9UMK8,fah
GeneID:100170599,NM_001130368.1,NP_001123840.1,ets1,B3DM35,ets1
GeneID:100216147,XM_012970185.3,XP_012825639.1,fbxo45,B4F739,fbxo45
GeneID:100216243,XM_031904905.1,XP_031760765.1,slc25a16,B5DEC2,slc25a16
GeneID:493191,NM_001171898.1,NP_001165369.1,nog,F6RNY4,nog
GeneID:100158636,XM_031897205.1,XP_031753065.1,espl1,F6VXN8,espl1
GeneID:100379970,XM_031903345.1,XP_031759205.1,tmprss11f,F6XTL2,tmprss11f
GeneID:100497714,XM_012967460.3,XP_012822914.1,LOC100497714,F6Y446,LOC100497714
GeneID:100135733,XM_002936761.5,XP_002936807.1,nelfa,F6Y7E5,nelfa
GeneID:448433,XM_012968227.3,XP_012823681.1,pomt1,F6YEH0,pomt1
GeneID:100494107,XM_018094115.2,XP_017949604.1,lpgat1,F7A464,lpgat1
GeneID:100486153,XM_002941504.5,XP_002941550.2,hapln2,F7A729,tex26
GeneID:100190990,XM_031897192.1,XP_031753052.1,hoxc3,F7BJA1,hoxc3
GeneID:100145803,XM_012960640.3,XP_012816094.1,parp3,F7C163,parp3
GeneID:100495160,XM_031906404.1,XP_031762264.1,LOC100495160,F7CCW7,LOC100495160
GeneID:100488899,XM_002938682.5,XP_002938728.3,tapbp,F7DKG3,tapbp
GeneID:100492947,XM_031901589.1,XP_031757449.1,adam17,F7E503,adam17
GeneID:394453,NM_203528.2,NP_988859.1,hbg1,P07429,hbb1
GeneID:780245,NM_001171605.1,NP_001165076.1,gng5,Q0VFC4,gng5
GeneID:733933,NM_001045647.1,NP_001039112.1,enoph1,Q28C69,enoph1
GeneID:549273,XM_012959026.3,XP_012814480.1,skp1,Q28CT2,skp1
GeneID:549585,NM_001016831.2,NP_001016831.1,cep76,Q28DH9,cep76
GeneID:548772,NM_001016018.2,NP_001016018.1,zbtb26,Q28EM0,zbtb26
GeneID:549173,NM_001016419.2,NP_001016419.1,mettl3,Q28H22,mettl3
GeneID:448166,XM_031899988.1,XP_031755848.1,cnbp,Q28IH9,znf9
GeneID:496709,NM_001011259.1,NP_001011259.1,zc3hc1,Q5M8S7,zc3hc1
GeneID:496565,NM_001129773.1,NP_001123245.1,rspo3,Q5UE89,rspo3
GeneID:493352,XM_031895896.1,XP_031751756.1,nabp2,A0A8J1J513,nabp2
GeneID:493288,NM_001007904.1,NP_001007905.1,gdf3,Q66KL4,derriere
GeneID:448145,NM_001005657.1,NP_001005657.1,vill,Q6GL36,vill
GeneID:407952,NM_213719.1,NP_998884.1,actb,Q6NVA9,actb
GeneID:394834,XM_012956664.3,XP_012812118.1,hmgb1,Q6P4N5,hmgb1
GeneID:780238,XM_012959285.3,XP_012814739.1,tmem243,A0A6I8PK09,tmem243
GeneID:100135188,XM_031906891.1,XP_031762751.1,LOC100135188,A0A6I8PTQ6,LOC100135188
GeneID:100491338,XM_002937759.2,XP_002937805.2,LOC100491338,A0A6I8PVS7,LOC100491338
GeneID:100170549,XM_031899896.1,XP_031755756.1,LOC100170549,A0A6I8PZB9,XB5969698
GeneID:100497719,XM_002931427.5,XP_002931473.2,dmrtb1,A0A6I8QDH6,dmrtb1
GeneID:100379674,XM_002931487.5,XP_002931533.2,sccpdh,A0A6I8QG67,sccpdh
GeneID:100496262,XM_002934344.5,XP_002934390.1,doc2b,A0A6I8QM45,doc2b
GeneID:100145582,XM_031892517.1,XP_031748377.1,abcc1,A0A6I8QSY5,abcc1
GeneID:100170494,XM_031895733.1,XP_031751593.1,arhgef25,A0A6I8QYT3,arhgef25
GeneID:100494510,XM_018092365.2,XP_017947854.1,dennd6b,A0A6I8RAB9,dennd6b
GeneID:100491942,XM_004910859.4,XP_004910916.1,abca1,A0A6I8RAI1,abca1
GeneID:496927,XM_031896562.1,XP_031752422.1,gart,A0A6I8RNQ3,gart
GeneID:779826,XM_031905180.1,XP_031761040.1,crtac1,A0A6I8RYN2,crtac1
GeneID:100489727,XM_002932789.5,XP_002932835.2,btd,A0A6I8S3I4,btd
GeneID:101732511,XM_004911791.4,XP_004911848.1,slc9a2,A0A6I8S3I9,slc9a2
GeneID:780045,XM_012965565.3,XP_012821019.1,lin54,A0A6I8SFM5,lin54
GeneID:100491276,XM_012969535.3,XP_012824989.1,eng,A0A6I8SIJ1,eng
GeneID:100497184,XM_002939379.5,XP_002939425.2,cyp2a6.3,A0A6I8SMY9,cyp2a6.3
GeneID:100487253,XM_012969723.3,XP_012825177.1,c8h14orf132,A0A6I8SNC7,c8h14orf132
GeneID:493342,XM_031897853.1,XP_031753713.1,p4ha2,A0A6I8SPS1,p4ha2
GeneID:100498265,XM_002937686.5,XP_002937732.4,snx29,A0A6I8T033,snx29
GeneID:780139,XM_031896143.1,XP_031752003.1,art1,A0A7D9NKY6,mt-cyb
GeneID:116409505,XM_031898165.1,XP_031754025.1,LOC116409505,A0A7D9NL57,LOC116409505
GeneID:100491254,XM_031892763.1,XP_031748623.1,pdilt,A0A803J9I6,pdilt
GeneID:394575,NM_203647.1,NP_988978.2,upk3a,A0A803JE15,nup50
GeneID:101735101,XM_004912124.3,XP_004912181.1,cbr1.2,A0A803JII7,cbr1.2
GeneID:101732125,XM_031897444.1,XP_031753304.1,cckbr,A0A803JLM0,cckbr
GeneID:116410289,XM_031900503.1,XP_031756363.1,LOC116410289,A0A803JQU6,LOC116410289
GeneID:108648060,XM_031906139.1,XP_031761999.1,LOC108648060,A0A803JV25,LOC108648060
GeneID:105946827,XM_012959890.3,XP_012815344.2,LOC105946827,A0A803JW21,LOC105946827
GeneID:734009,XM_012968562.3,XP_012824016.2,LOC734009,A0A803KAV4,XB5726464
GeneID:100144726,XM_002933928.5,XP_002933974.2,syncrip,A0A8J0QJ86,syncrip
GeneID:100498438,XM_002942304.5,XP_002942350.4,LOC100498438,A0A8J0QTS6,LOC100498438
GeneID:100498429,XM_002939161.3,XP_002939207.2,LOC100498429,A0A8J0QUV3,LOC100498429
GeneID:101731560,XM_004910837.4,XP_004910894.1,LOC101731560,A0A8J0QZJ3,LOC101731560
GeneID:101734874,XM_004911813.4,XP_004911870.1,cyfip1,A0A8J0R136,cyfip1
GeneID:100491119,XM_004916389.4,XP_004916446.1,LOC100491119,A0A8J0R1I7,LOC100491119
GeneID:100494147,XM_031906030.1,XP_031761890.1,mag,A0A8J0R5Z3,mag
GeneID:105946561,XM_012957836.3,XP_012813290.2,LOC105946561,A0A8J0SE02,LOC105946561
GeneID:105947577,XM_012965111.3,XP_012820565.1,LOC105947577,A0A8J0SQC7,LOC105947577
GeneID:101731727,XM_018089690.2,XP_017945179.1,LOC101731727,A0A8J0SZD9,LOC101731727
GeneID:100492763,XM_018089962.2,XP_017945451.1,myo1h,A0A8J0T041,myo1h
GeneID:100498289,XM_018097509.2,XP_017952998.2,bard1,A0A8J0T3Y5,bard1
GeneID:100490516,XM_031891822.1,XP_031747682.1,LOC100490516,A0A8J1IQ10,LOC100490516
GeneID:116406674,XM_031891286.1,XP_031747146.1,gba,A0A8J1IRN2,gba
GeneID:101731689,XM_031893015.1,XP_031748875.1,LOC101731689,A0A8J1IVU1,LOC101731689
GeneID:100497272,XM_031894394.1,XP_031750254.1,arhgap44,A0A8J1IXC5,arhgap44
GeneID:100497858,XM_031894835.1,XP_031750695.1,LOC100497858,A0A8J1J108,LOC100497858
GeneID:100492348,XM_031898637.1,XP_031754497.1,kdm5a,A0A8J1J9F8,kdm5a
GeneID:101734158,XM_031898728.1,XP_031754588.1,LOC101734158,A0A8J1J9P9,LOC101734158
GeneID:100494313,XM_031900848.1,XP_031756708.1,adgrl2,A0A8J1JFR3,adgrl2
GeneID:100495593,XM_031902384.1,XP_031758244.1,atr,A0A8J1JK39,atr
GeneID:116410477,XM_031901226.1,XP_031757086.1,LOC116410477,A0A8J1JKB7,LOC116410477
GeneID:116410949,XM_031902652.1,XP_031758512.1,LOC116410949,A0A8J1JKV8,LOC116410949
GeneID:100489962,XM_031904002.1,XP_031759862.1,mos,A0A8J1JPQ9,mos
GeneID:100492514,XM_031904371.1,XP_031760231.1,LOC100492514,A0A8J1JUF5,LOC100492514
GeneID:105947317,XM_031904941.1,XP_031760801.1,LOC105947317,A0A8J1JW52,LOC105947317
GeneID:116412459,XM_031906704.1,XP_031762564.1,LOC116412459,A0A8J1JXE3,LOC116412459
GeneID:108648202,XM_031906221.1,XP_031762081.1,LOC108648202,A0A8J1K035,LOC108648202
GeneID:100493186,XM_031906576.1,XP_031762436.1,LOC100493186,A0A8J1K168,LOC100493186
GeneID:100125068,XM_012965920.2,XP_012821374.1,gsg1lr,A4IIV4,gsg1l
GeneID:100127627,NM_001112979.1,NP_001106450.1,cope,A8E5W5,cope
GeneID:100127682,NM_001113022.1,NP_001106493.1,LOC100127682,A8WGF5,XB5944457
GeneID:100127741,XM_031899791.1,XP_031755651.1,adcy7,A8WH07,adcy7
GeneID:100135126,NM_001113850.1,NP_001107322.1,tmem53,A9JSB6,tmem53
GeneID:100127879,NM_001113166.1,NP_001106637.1,usp12b,A9JTY0,usp12b
GeneID:100135354,NM_001114029.1,NP_001107501.1,slc35f6,A9UMH1,slc35f6
GeneID:100151728,NM_001127428.1,NP_001120900.1,casp3.2,B2GUM6,casp3.2
GeneID:100216177,XM_012966230.3,XP_012821684.1,smg9,B5DDX6,smg9
GeneID:100135094,XM_031906886.1,XP_031762746.1,ganc,B7ZUJ6,ganc
GeneID:100490446,XM_002940665.5,XP_002940711.2,gltpd2,F6RSD0,gltpd2
GeneID:407928,XM_031890311.1,XP_031746171.1,rbm25,F6SD57,rbm25
GeneID:780393,XM_031892758.1,XP_031748618.1,kremen2,F6V5Z7,kremen2
GeneID:595009,XM_012968512.2,XP_012823966.1,MGC108429,F6V986,mgc108429
GeneID:394904,NM_001376912.1,NP_001363841.1,LOC394904,F6VAG8,glul-like.1
GeneID:100496335,XM_031890887.1,XP_031746747.1,bahd1,F6VIN9,bahd1
GeneID:100498415,XM_031894849.1,XP_031750709.1,tgm3l.7,F6YIE1,tgm3l.7
GeneID:100485005,XM_031901064.1,XP_031756924.1,selp,F6ZQ00,selp
GeneID:100485222,XM_002934213.4,XP_002934259.1,kcnj4,F7ADK2,kcnj4
GeneID:394753,NM_203817.1,NP_989148.1,arl2,F7BJL3,arl2
GeneID:549810,NM_001017056.3,NP_001017056.2,znhit1,F7BTC1,mad2l2
GeneID:779949,XM_012964903.3,XP_012820357.1,armc4,F7E525,odad2
GeneID:100145776,XM_031901538.1,XP_031757398.1,abcg5,F7E8L0,abcg5
GeneID:780214,XM_012964934.3,XP_012820388.2,fam126a,F7EHL4,hycc1
GeneID:780161,NM_001079236.2,NP_001072704.1,sh2d4a,Q08CX2,sh2d4a
GeneID:779879,NM_001078957.1,NP_001072425.1,lactb2,Q0V9A9,lactb2
GeneID:394460,NM_001040012.2,NP_001035101.1,esr2,Q25C13,esr2
GeneID:548994,XM_018094647.2,XP_017950136.1,crppa,Q28CZ7,crppa
GeneID:549746,XM_012968458.1,XP_012823912.1,rps5,Q28EJ8,rps5
GeneID:549151,NM_001016397.2,NP_001016397.1,btg4,Q28GL0,btg4
GeneID:549958,NM_001017204.2,NP_001017204.1,rplp1,Q28IA8,rplp1
GeneID:496959,NM_001011468.1,NP_001011468.1,rpn2,Q5I083,rpn2
GeneID:493527,XM_012956824.3,XP_012812278.1,fhl3,Q641J0,fhl3
GeneID:493312,NM_001007932.1,NP_001007933.1,cpsf4,Q66KE3,cpsf4
GeneID:448466,NM_001007190.1,NP_001007191.1,hhip,Q6DIG3,hhip
GeneID:448217,NM_001005703.1,NP_001005703.1,stxbp2,Q6DJA6,stxbp2
GeneID:448175,NM_001005676.1,NP_001005676.1,gdi2,Q6DK67,gdi2
GeneID:394862,NM_203920.1,NP_989251.1,pdlim4,Q6P3Q7,sphk2
GeneID:394635,XM_031894011.1,XP_031749871.1,phb,Q6P850,phb1
GeneID:100489935,XM_002942160.5,XP_002942206.3,sia2,A0A1B4ZDM5,sia2
GeneID:100145816,XM_002937860.5,XP_002937906.1,tm2d3,A0A6I8PM68,tm2d3
GeneID:100379670,XM_002939646.5,XP_002939692.1,zdhhc23,A0A6I8PTS0,zdhhc23
GeneID:100494006,XM_002937973.5,XP_002938019.1,ccn3,A0A6I8Q5Y4,ccn3
GeneID:100491093,XM_002932451.5,XP_002932497.2,cramp1,A0A6I8Q847,cramp1
GeneID:394637,XM_031899936.1,XP_031755796.1,prrc2c,A0A6I8QGS2,prrc2c
GeneID:101733194,XM_031892025.1,XP_031747885.1,LOC101733194,A0A6I8R9Z6,LOC101733194
GeneID:101732593,XM_004915519.4,XP_004915576.2,LOC101732593,A0A6I8RUJ0,LOC101732593
GeneID:100379889,XM_002932071.5,XP_002932117.2,grk3,A0A6I8S283,grk3
GeneID:100494912,XM_031894727.1,XP_031750587.1,efcab8,A0A6I8S8H0,efcab8
GeneID:100485321,XM_002934582.4,XP_002934628.1,reg1b,A0A6I8SFA4,reg1b
GeneID:100145621,XM_012968032.3,XP_012823486.1,aspg,A0A6I8SMS7,aspg
GeneID:100490039,XM_002941086.5,XP_002941132.3,ubr1,A0A7D9N0A0,ubr1
GeneID:100491428,XM_031893707.1,XP_031749567.1,umod.3,A0A7D9NLQ9,umod.3
GeneID:100486325,XM_031893271.1,XP_031749131.1,asic4,A0A803JCJ8,asic4
GeneID:116408911,XM_031897334.1,XP_031753194.1,LOC116408911,A0A803JJC8,LOC116408911
GeneID:101735275,XM_018093628.2,XP_017949117.1,dennd1b,A0A803JNZ9,dennd1b
GeneID:100216128,XM_031906106.1,XP_031761966.1,LOC100216128,A0A803JPS8,XB5961956
GeneID:116408242,XM_031894997.1,XP_031750857.1,LOC116408242,A0A803JTF4,LOC116408242
GeneID:100498002,XM_018093228.2,XP_017948717.1,ifitm5,A0A803K8L7,ifitm5
GeneID:101734372,XM_004914179.4,XP_004914236.1,wnt5a,A0A803KBZ4,wnt5a
GeneID:780217,NM_001079292.1,NP_001072760.1,ppp1r12b,A0A803KK91,MGC147400
GeneID:100490816,XM_002934624.3,XP_002934670.1,LOC100490816,A0A810QS58,am5
GeneID:100145459,NM_001126912.2,NP_001120384.2,cnnm2,A0A8J0QCG6,cnnm2
GeneID:100145428,XM_002934794.5,XP_002934840.1,LOC100145428,A0A8J0QM19,LOC100145428
GeneID:100038221,XM_002932669.4,XP_002932715.2,gcnt2.2,A0A8J0QMB5,gcnt2.2
GeneID:100495737,XM_031892032.1,XP_031747892.1,mapkbp1,A0A8J0QNL8,mapkbp1
GeneID:613067,XM_002939623.5,XP_002939669.2,slc27a2,A0A8J0QWD8,slc27a2
GeneID:100491808,XM_002942829.3,XP_002942875.3,LOC100491808,A0A8J0QZ62,LOC100491808
GeneID:100495008,XM_004912573.4,XP_004912630.1,purb,A0A8J0QZE8,purb
GeneID:101731515,XM_004910555.3,XP_004910612.2,LOC101731515,A0A8J0R006,LOC101731515
GeneID:101735296,XM_004914674.2,XP_004914731.1,LOC101735296,A0A8J0R4W4,LOC101735296
GeneID:100494898,XM_012960007.3,XP_012815461.1,napepld,A0A8J0SAI6,napepld
GeneID:100495230,XM_012960295.2,XP_012815749.2,LOC100495230,A0A8J0SIS2,LOC100495230
GeneID:100036656,XM_012967799.3,XP_012823253.1,bckdha,A0A8J0SRZ7,bckdha
GeneID:105947300,XM_018089745.2,XP_017945234.1,LOC105947300,A0A8J0T005,LOC105947300
GeneID:108648841,XM_018097347.2,XP_017952836.2,LOC108648841,A0A8J0T6Z3,LOC108648841
GeneID:116406483,XM_031891893.1,XP_031747753.1,LOC116406483,A0A8J1IQ85,LOC116406483
GeneID:101731692,XM_031892067.1,XP_031747927.1,LOC101731692,A0A8J1IQP9,LOC101731692
GeneID:101733948,XM_031892279.1,XP_031748139.1,LOC101733948,A0A8J1IRA0,LOC101733948
GeneID:100485665,XM_031893328.1,XP_031749188.1,LOC100485665,A0A8J1IUC4,LOC100485665
GeneID:100494067,XM_031893704.1,XP_031749564.1,LOC100494067,A0A8J1IVE4,LOC100494067
GeneID:779780,XM_031894162.1,XP_031750022.1,stmn3,A0A8J1IWP7,stmn3
GeneID:116408348,XM_031895124.1,XP_031750984.1,LOC116408348,A0A8J1IZF1,LOC116408348
GeneID:116407936,XM_031894216.1,XP_031750076.1,ern1,A0A8J1J021,ern1
GeneID:108645541,XM_031894821.1,XP_031750681.1,LOC108645541,A0A8J1J0Z4,LOC108645541
GeneID:116406508,XM_031896339.1,XP_031752199.1,LOC116406508,A0A8J1J2X2,LOC116406508
GeneID:116408725,XM_031896397.1,XP_031752257.1,LOC116408725,A0A8J1J332,LOC116408725
GeneID:101731855,XM_031896345.1,XP_031752205.1,LOC101731855,A0A8J1J5C0,LOC101731855
GeneID:116409662,XM_031898407.1,XP_031754267.1,plekha5,A0A8J1J8S5,plekha5
GeneID:100216224,XM_031899922.1,XP_031755782.1,vac14,A0A8J1JD19,vac14
GeneID:779595,XM_031900176.1,XP_031756036.1,mast2,A0A8J1JHB7,mast2
GeneID:116410988,XM_031902742.1,XP_031758602.1,LOC116410988,A0A8J1JL41,LOC116410988
GeneID:116412003,XM_031904969.1,XP_031760829.1,LOC116412003,A0A8J1JSG0,LOC116412003
GeneID:101731335,XM_031904496.1,XP_031760356.1,LOC101731335,A0A8J1JUT0,LOC101731335
GeneID:100490720,XM_031906486.1,XP_031762346.1,LOC100490720,A0A8J1K0X0,LOC100490720
GeneID:100124787,NM_001102763.1,NP_001096233.1,tpx2,A4IH24,tpx2
GeneID:100124813,NM_001102782.1,NP_001096252.1,kiaa2013,A4IH88,NA
GeneID:100124717,XM_031903167.1,XP_031759027.1,rnf182,A4IHL7,rnf182
GeneID:549501,NM_001016747.2,NP_001016747.1,mtx1,A4QNH5,mtx1
GeneID:100125165,NM_001103055.1,NP_001096525.1,elavl4,A4QNI8,elavl4
GeneID:100127753,NM_001113088.1,NP_001106559.1,g6pc.2,A8WH23,g6pc1.2
GeneID:100135013,NM_001113685.1,NP_001107157.1,map2k4,A9UM81,map2k4
GeneID:549133,NM_001016379.2,NP_001016379.1,nudcd2,B0JYW0,nudcd2
GeneID:100158564,NM_001127996.1,NP_001121468.1,dennd5a,B2GUD7,dennd5a
GeneID:100170182,NM_001129935.1,NP_001123407.1,mib1,B3DLI6,mib1
GeneID:493194,NM_001185128.1,NP_001172057.1,unc45b,D7REX8,unc45b
GeneID:100380097,XM_002940368.5,XP_002940414.1,tcap,F6SK79,tcap
GeneID:100487630,XM_002940178.5,XP_002940224.2,fabp6,F6SPQ9,fabp6
GeneID:100038285,XM_012956242.3,XP_012811696.1,gk,F6TCX1,gk
GeneID:448540,XM_012959973.3,XP_012815427.2,ugt3a2,F6UP07,ugt3a2
GeneID:100494329,XM_018094132.2,XP_017949621.1,kcnk12,F6WH56,kcnk12
