#XT_prot	XT_gene	HS_prot	HS_gene	OrthoID
XP_031760713	100158460	Q9HCE6	55160	1151
XP_031760714	100158460	Q9HCE6	55160	1151
XP_031760710	100158460	Q9HCE6	55160	1151
XP_031760711	100158460	Q9HCE6	55160	1151
XP_031760718	100158460	Q9HCE6	55160	1151
XP_031760719	100158460	Q9HCE6	55160	1151
XP_031760720	100158460	Q9HCE6	55160	1151
XP_031760721	100158460	Q9HCE6	55160	1151
XP_031760722	100158460	Q9HCE6	55160	1151
NP_001121373	100158460	Q9HCE6	55160	1151
NP_001008019	493381	Q9UBF2	26958	1152
XP_031753717	493381	Q9UBF2	26958	1152
XP_031753718	493381	Q9UBF2	26958	1152
XP_031753719	493381	Q9UBF2	26958	1152
XP_031753716	493381	Q9UBF2	26958	1152
XP_012819429	733457	Q69YQ0	23384	1153
NP_001037875	733457	Q69YQ0	23384	1153
XP_004915905	100489683	Q5TCZ1	9644	1154
XP_031761859	100489683	Q5TCZ1	9644	1154
XP_031761858	100489683	Q5TCZ1	9644	1154
XP_031761857	100489683	Q5TCZ1	9644	1154
XP_004915906	100489683	Q5TCZ1	9644	1154
XP_031761860	100489683	Q5TCZ1	9644	1154
XP_002936850	100489683	Q5TCZ1	9644	1154
XP_031761861	100489683	Q5TCZ1	9644	1154
NP_989174	394781	Q9Y678	22820	1155
XP_002935643	733995	Q9UDY2	9414	1156
XP_004910833	733995	Q9UDY2	9414	1156
XP_017944842	733995	Q9UDY2	9414	1156
XP_031746647	733995	Q9UDY2	9414	1156
XP_031746649	733995	Q9UDY2	9414	1156
XP_012812634	734093	Q9Y3M8	90627	1157
XP_031751944	734093	Q9Y3M8	90627	1157
XP_012812635	734093	Q9Y3M8	90627	1157
NP_001039232	734093	Q9Y3M8	90627	1157
NP_001006772	448458	P49736	4171	1158
XP_017944920	100327236	Q5VYS8	79670	1159
NP_001297032	100327236	Q5VYS8	79670	1159
XP_012827029	100327236	Q5VYS8	79670	1159
NP_001008007	493369	P11586	4522	1160
NP_001135643	100216202	P21399	48	1161
XP_012812984	100216202	P21399	48	1161
XP_031754897	100492610	Q14832	2913	1162
XP_031754896	100492610	Q14832	2913	1162
XP_031747495	101734935	Q00722	5330	1163
XP_017952419	101734935	Q00722	5330	1163
XP_031757753	100379892	Q92562	9896	1164
XP_031757754	100379892	Q92562	9896	1164
NP_001090759	100037844	P78357	8506	1165
XP_002933052	100497730	O15068	23263	1166
XP_012813358	100497730	O15068	23263	1166
XP_012813354	100497730	O15068	23263	1166
XP_012813355	100497730	O15068	23263	1166
XP_031752891	100497730	O15068	23263	1166
XP_031752890	100497730	O15068	23263	1166
XP_012813357	100497730	O15068	23263	1166
XP_031752892	100497730	O15068	23263	1166
XP_031752893	100497730	O15068	23263	1166
XP_012813360	100497730	O15068	23263	1166
NP_001005677	448177	P55072	7415	1167
XP_004915987	100497431	Q70EL1	159195	1168
XP_004915988	100497431	Q70EL1	159195	1168
XP_004915989	100497431	Q70EL1	159195	1168
XP_004915990	100497431	Q70EL1	159195	1168
XP_004915991	100497431	Q70EL1	159195	1168
XP_012822302	100497431	Q70EL1	159195	1168
XP_017951363	100497431	Q70EL1	159195	1168
XP_031761977	100497431	Q70EL1	159195	1168
XP_004915986	100497431	Q70EL1	159195	1168
XP_031761978	100497431	Q70EL1	159195	1168
XP_031761979	100497431	Q70EL1	159195	1168
NP_001135690	100216259	O60885	23476	1169
XP_012809168	100216259	O60885	23476	1169
XP_012809167	100216259	O60885	23476	1169
XP_017947469	100216259	O60885	23476	1169
XP_002938983	100486433	O95980	8434	1170
NP_001135594	100216149	Q5T3U5	89845	1171
XP_002941939	100490905	Q13507	7222	1172
XP_031752072	101734332	Q5VTT5	127294	1173
XP_031760683	100145437	O60502	10724	1174
NP_001182501	100145467	O95985	8940	1175
NP_001120391	100145467	O95985	8940	1175
XP_031758874	100380006	Q9H3R1	64579	1176
NP_001006802	448509	Q13191	868	1177
XP_012812207	448509	Q13191	868	1177
XP_012812206	448509	Q13191	868	1177
XP_012812208	448509	Q13191	868	1177
XP_031751633	100329189	Q8N0W4	57502	1178
XP_031751633	100329189	Q8NFZ3	22829	1178
NP_001165299	100329189	Q8N0W4	57502	1178
NP_001165299	100329189	Q8NFZ3	22829	1178
XP_017946613	100329189	Q8N0W4	57502	1178
XP_017946613	100329189	Q8NFZ3	22829	1178
XP_031753027	100126683	Q9UNS1	8914	1179
XP_002934575	100126683	Q9UNS1	8914	1179
NP_001004872	448191	Q6AWC2	80014	1180
NP_001190988	100485433	P01031	727	1181
XP_002936411	100486685	Q5TEA3	25943	1182
NP_001001904	431680	P11216	5834	1183
NP_001135513	100216053	Q08043	89	1184
XP_012811951	100145718	Q9Y2L1	22894	1185
NP_001120564	100145718	Q9Y2L1	22894	1185
XP_004911860	100491557	O75448	9862	1186
XP_004911859	100491557	O75448	9862	1186
XP_012813137	100491557	O75448	9862	1186
XP_012810604	100144673	O75146	9026	1187
NP_001116907	100144673	O75146	9026	1187
XP_012818559	733937	Q12959	1739	1188
XP_031757619	733937	Q12959	1739	1188
NP_001039116	733937	Q12959	1739	1188
XP_031757620	733937	Q12959	1739	1188
XP_012818558	733937	Q12959	1739	1188
XP_031757617	733937	Q12959	1739	1188
XP_031757618	733937	Q12959	1739	1188
XP_031758323	100485969	Q2M3G0	340273	1189
XP_031758324	100485969	Q2M3G0	340273	1189
XP_031758325	100485969	Q2M3G0	340273	1189
XP_031758326	100485969	Q2M3G0	340273	1189
XP_002933334	116406449	Q2M3G0	340273	1189
XP_017950082	116406449	Q2M3G0	340273	1189
NP_989254	394865	Q2M3G0	340273	1189
XP_012819915	394865	Q2M3G0	340273	1189
XP_031759158	394865	Q2M3G0	340273	1189
XP_002932044	100485248	Q9UPQ3	116987	1190
XP_004917929	100485248	Q9UPQ3	116987	1190
XP_004917928	100485248	Q9UPQ3	116987	1190
XP_004917927	100485248	Q9UPQ3	116987	1190
XP_004917926	100485248	Q9UPQ3	116987	1190
XP_004917925	100485248	Q9UPQ3	116987	1190
XP_012813497	100170164	Q15700	1740	1191
XP_017947255	100170164	Q15700	1740	1191
XP_031753214	100170164	Q15700	1740	1191
XP_012822818	100493180	O00203	8546	1192
XP_012822822	100493180	O00203	8546	1192
XP_002937575	100496474	P51797	1185	1193
XP_031757916	100490557	P09874	142	1194
XP_012821233	780130	P35443	7060	1195
NP_001072673	780130	P35443	7060	1195
XP_002933400	100487831	Q6Y7W6	26058	1196
XP_012826375	100487831	Q6Y7W6	26058	1196
XP_012826376	100487831	Q6Y7W6	26058	1196
XP_012826377	100487831	Q6Y7W6	26058	1196
XP_002933075	100490473	Q8N3A8	79668	1197
XP_002941057	100497232	Q9H7M6	65249	1198
XP_002937338	100145555	P15918	5896	1199
XP_012816888	780341	O94966	10869	1200
XP_012816887	780341	O94966	10869	1200
XP_012816885	780341	O94966	10869	1200
XP_012816883	780341	O94966	10869	1200
XP_012816884	780341	O94966	10869	1200
NP_001072879	780341	O94966	10869	1200
XP_012816889	780341	O94966	10869	1200
NP_001090714	100036694	Q93050	535	1201
XP_031749792	100036694	Q93050	535	1201
XP_031749790	100036694	Q93050	535	1201
XP_012826938	100036694	Q93050	535	1201
XP_031749793	100036694	Q93050	535	1201
XP_031749791	100036694	Q93050	535	1201
XP_031749794	100036694	Q93050	535	1201
XP_002935892	100486472	Q15334	3996	1202
XP_004918125	100486472	Q15334	3996	1202
NP_001362237	733829	P53992	9632	1203
XP_031761004	733829	P53992	9632	1203
XP_031761003	733829	P53992	9632	1203
XP_031761002	733829	P53992	9632	1203
XP_031761001	733829	P53992	9632	1203
XP_031760998	733829	P53992	9632	1203
XP_031760999	733829	P53992	9632	1203
XP_031761000	733829	P53992	9632	1203
XP_002935342	100494698	P35228	4843	1204
NP_001123799	100170550	Q5XXA6	55107	1205
NP_001123386	100126061	Q13129	6018	1206
XP_031751490	100126061	Q13129	6018	1206
XP_012811779	100126061	Q13129	6018	1206
XP_031746244	493449	Q9NX05	54954	1207
NP_001362192	493449	Q9NX05	54954	1207
XP_031746245	493449	Q9NX05	54954	1207
XP_031752973	100145568	Q9NSV4	81624	1208
XP_031752974	100145568	Q9NSV4	81624	1208
XP_031752975	100145568	Q9NSV4	81624	1208
XP_031752976	100145568	Q9NSV4	81624	1208
XP_031752977	100145568	Q9NSV4	81624	1208
XP_017949796	100491145	Q8NB25	79632	1209
XP_031758132	100491145	Q8NB25	79632	1209
XP_012819033	100491145	Q8NB25	79632	1209
XP_031758133	100491145	Q8NB25	79632	1209
XP_002932620	100487339	Q9UHC9	29881	1210
XP_031747425	100492087	Q9UL12	1757	1211
XP_004914765	100380095	Q9P1Q0	51542	1212
XP_002939365	100380095	Q9P1Q0	51542	1212
NP_001120513	100145645	Q9NV70	55763	1213
XP_012811845	100145645	Q9NV70	55763	1213
XP_012811833	100145645	Q9NV70	55763	1213
XP_012811839	100145645	Q9NV70	55763	1213
XP_031751613	100145645	Q9NV70	55763	1213
XP_031751610	100145645	Q9NV70	55763	1213
NP_001135547	100216092	P78524	6764	1214
XP_031755775	100216092	P78524	6764	1214
XP_031755773	100216092	P78524	6764	1214
XP_031755774	100216092	P78524	6764	1214
XP_031755776	100216092	P78524	6764	1214
XP_012817152	100145036	Q9C0A6	55209	1215
XP_004914165	100145036	Q9C0A6	55209	1215
XP_004914167	100145036	Q9C0A6	55209	1215
XP_002938435	100145036	Q9C0A6	55209	1215
XP_012817150	100145036	Q9C0A6	55209	1215
XP_012817151	100145036	Q9C0A6	55209	1215
XP_002937911	100144662	Q14644	22821	1216
XP_004911857	100144662	Q14644	22821	1216
XP_031759383	100495934	Q8TCJ2	201595	1217
NP_001090656	100036628	O43151	200424	1218
XP_031753343	100036628	O43151	200424	1218
XP_031753345	100036628	O43151	200424	1218
XP_031753342	100036628	O43151	200424	1218
XP_031753347	100036628	O43151	200424	1218
XP_031753348	100036628	O43151	200424	1218
XP_031753349	100036628	O43151	200424	1218
XP_031753350	100036628	O43151	200424	1218
XP_031753346	100036628	O43151	200424	1218
XP_002939229	100488730	Q2KHT3	23274	1219
XP_004918003	100488730	Q2KHT3	23274	1219
XP_004918004	100488730	Q2KHT3	23274	1219
XP_004918005	100488730	Q2KHT3	23274	1219
XP_002933324	100488937	O60449	4065	1220
XP_017953069	100488937	O60449	4065	1220
XP_031749737	100489250	O60449	4065	1220
XP_031757376	100145321	Q9UL01	29940	1221
NP_001120268	100145321	Q9UL01	29940	1221
XP_012818183	100145321	Q9UL01	29940	1221
NP_001072836	780297	Q93034	8065	1222
NP_001093672	100101660	Q10571	4330	1223
XP_012815040	100101660	Q10571	4330	1223
XP_031750169	100490628	Q01538	4661	1224
XP_031750169	100490628	A0A0G2JS52	NA	1224
XP_031750168	100490628	Q01538	4661	1224
XP_031750168	100490628	A0A0G2JS52	NA	1224
XP_031750173	100490628	Q01538	4661	1224
XP_031750173	100490628	A0A0G2JS52	NA	1224
XP_031750170	100490628	Q01538	4661	1224
XP_031750170	100490628	A0A0G2JS52	NA	1224
XP_031750172	100490628	Q01538	4661	1224
XP_031750172	100490628	A0A0G2JS52	NA	1224
XP_012820308	734121	Q13616	8454	1225
XP_012820310	734121	Q13616	8454	1225
NP_001039255	734121	Q13616	8454	1225
XP_031755869	448460	P78344	1982	1226
NP_001004992	448460	P78344	1982	1226
XP_031756561	100491051	P11217	5837	1227
NP_001016958	549712	P35222	1499	1228
XP_017950159	549712	P35222	1499	1228
XP_017950015	100135152	Q9UPV9	22906	1229
XP_017950014	100135152	Q9UPV9	22906	1229
XP_031759059	100135152	Q9UPV9	22906	1229
XP_012819699	100135152	Q9UPV9	22906	1229
NP_001361671	100135152	Q9UPV9	22906	1229
XP_012819702	100135152	Q9UPV9	22906	1229
XP_031762459	100496465	O15399	2906	1230
XP_002932037	100492761	Q70CQ4	57478	1231
XP_002936143	100379977	Q14687	23199	1232
XP_004913658	100379977	Q14687	23199	1232
XP_017949012	100379977	Q14687	23199	1232
XP_004913659	100379977	Q14687	23199	1232
XP_004913661	100379977	Q14687	23199	1232
XP_031756656	100379977	Q14687	23199	1232
XP_002940168	100038044	Q14CX7	80018	1233
XP_002935946	100488463	O95486	10802	1234
XP_031751980	100196922	O94875	8470	1235
NP_001135466	100196922	O94875	8470	1235
XP_031751959	100196922	O94875	8470	1235
XP_031751971	100196922	O94875	8470	1235
XP_031751967	100196922	O94875	8470	1235
XP_031751968	100196922	O94875	8470	1235
XP_031751969	100196922	O94875	8470	1235
XP_031751963	100196922	O94875	8470	1235
XP_031751974	100196922	O94875	8470	1235
XP_031751977	100196922	O94875	8470	1235
XP_031751966	100196922	O94875	8470	1235
XP_031751954	100196922	O94875	8470	1235
XP_031751950	100196922	O94875	8470	1235
XP_031751956	100196922	O94875	8470	1235
XP_031751982	100196922	O94875	8470	1235
XP_031751979	100196922	O94875	8470	1235
XP_031751988	100196922	O94875	8470	1235
XP_031751986	100196922	O94875	8470	1235
XP_031754405	100491416	O75912	9162	1236
XP_031754406	100491416	O75912	9162	1236
XP_031754400	100491416	O75912	9162	1236
XP_031754401	100491416	O75912	9162	1236
XP_031754398	100491416	O75912	9162	1236
XP_031754402	100491416	O75912	9162	1236
XP_031754399	100491416	O75912	9162	1236
XP_031754404	100491416	O75912	9162	1236
XP_031754403	100491416	O75912	9162	1236
XP_012823398	100135080	Q9UBS5	2550	1237
XP_012823396	100135080	Q9UBS5	2550	1237
XP_012823397	100135080	Q9UBS5	2550	1237
XP_012823399	100135080	Q9UBS5	2550	1237
XP_012823400	100135080	Q9UBS5	2550	1237
NP_001107291	100135080	Q9UBS5	2550	1237
XP_031762742	100135080	Q9UBS5	2550	1237
XP_012827081	448151	Q8IWU5	55959	1238
XP_012827082	448151	Q8IWU5	55959	1238
NP_001005661	448151	Q8IWU5	55959	1238
XP_012827083	448151	Q8IWU5	55959	1238
XP_002934315	100494490	Q13615	8897	1239
XP_031747519	100494490	Q13615	8897	1239
XP_031747528	100494490	Q13615	8897	1239
NP_001072470	779925	P30260	996	1240
XP_012808027	779925	P30260	996	1240
NP_001096175	100124722	Q08174	5097	1241
XP_017947395	100124722	Q08174	5097	1241
XP_012813865	100124722	Q08174	5097	1241
XP_012813869	100124722	Q08174	5097	1241
XP_012813870	100124722	Q08174	5097	1241
XP_012813871	100124722	Q08174	5097	1241
XP_012813872	100124722	Q08174	5097	1241
XP_012813139	100491842	Q9UBZ9	51455	1242
XP_012813140	100491842	Q9UBZ9	51455	1242
XP_012813138	100491842	Q9UBZ9	51455	1242
XP_002940426	100151727	Q6UXM1	121227	1243
XP_012820798	613048	Q9Y2J2	23136	1244
XP_012820800	613048	Q9Y2J2	23136	1244
XP_012820801	613048	Q9Y2J2	23136	1244
XP_012820802	613048	Q9Y2J2	23136	1244
XP_017950527	613048	Q9Y2J2	23136	1244
XP_031759827	613048	Q9Y2J2	23136	1244
XP_031759828	613048	Q9Y2J2	23136	1244
XP_031759831	613048	Q9Y2J2	23136	1244
XP_031759829	613048	Q9Y2J2	23136	1244
XP_031759830	613048	Q9Y2J2	23136	1244
XP_012820786	613048	Q9Y2J2	23136	1244
XP_012820787	613048	Q9Y2J2	23136	1244
XP_031759832	613048	Q9Y2J2	23136	1244
XP_012820791	613048	Q9Y2J2	23136	1244
XP_012820792	613048	Q9Y2J2	23136	1244
XP_012820794	613048	Q9Y2J2	23136	1244
XP_012820789	613048	Q9Y2J2	23136	1244
XP_012820793	613048	Q9Y2J2	23136	1244
XP_012820796	613048	Q9Y2J2	23136	1244
XP_012820795	613048	Q9Y2J2	23136	1244
XP_031759834	613048	Q9Y2J2	23136	1244
NP_001107498	100135350	O75164	9682	1245
XP_012816027	100135350	O75164	9682	1245
XP_031755677	100135350	O75164	9682	1245
XP_002933248	100485426	Q6IN85	55671	1246
XP_004917125	100485426	Q6IN85	55671	1246
XP_002938173	100497173	O60524	9147	1247
XP_031747151	779523	P06737	5836	1248
XP_012816642	549980	Q96QK1	55737	1249
XP_031757438	100329186	Q8N2Q7	22871	1250
XP_017949302	100329186	Q8N2Q7	22871	1250
XP_031757434	100329186	Q8N2Q7	22871	1250
XP_031757435	100329186	Q8N2Q7	22871	1250
XP_031757436	100329186	Q8N2Q7	22871	1250
XP_031757437	100329186	Q8N2Q7	22871	1250
XP_031757439	100329186	Q8N2Q7	22871	1250
NP_001165297	100329186	Q8N2Q7	22871	1250
XP_002933776	733818	P29374	5926	1251
XP_012824464	733818	P29374	5926	1251
XP_012824465	733818	P29374	5926	1251
NP_001090808	100037906	Q86TV6	145567	1252
XP_031762676	100037906	Q86TV6	145567	1252
XP_002939629	100485338	Q9UBN4	7223	1253
XP_031756263	100487018	O94851	9645	1254
XP_031756262	100487018	O94851	9645	1254
XP_031756261	100487018	O94851	9645	1254
XP_031749481	105948360	Q9BXL7	84433	1255
NP_001006777	448465	P49641	4122	1256
NP_001015975	548729	Q13618	8452	1257
NP_001011176	496596	Q9Y2K7	22992	1258
XP_012826392	100379746	Q15032	23518	1259
XP_004917702	100379746	Q15032	23518	1259
XP_012826389	100379746	Q15032	23518	1259
XP_012826391	100379746	Q15032	23518	1259
XP_002934015	100379746	Q15032	23518	1259
XP_012826394	100379746	Q15032	23518	1259
XP_012826396	100379746	Q15032	23518	1259
XP_012826395	100379746	Q15032	23518	1259
XP_012826393	100379746	Q15032	23518	1259
NP_001120519	100145653	O95803	9348	1260
XP_012820943	100492056	Q8TDX9	168507	1261
XP_031759863	100492056	Q8TDX9	168507	1261
XP_031759864	100492056	Q8TDX9	168507	1261
XP_031759402	100491449	Q96KP1	55770	1262
XP_031759403	100491449	Q96KP1	55770	1262
XP_031759401	100491449	Q96KP1	55770	1262
XP_002935616	100493327	Q9Y210	7225	1263
XP_031753183	100493327	Q9Y210	7225	1263
XP_002935619	100493816	A6NI28	143872	1264
XP_031750654	100495319	O15018	23037	1265
XP_031750658	100495319	O15018	23037	1265
XP_031750652	100495319	O15018	23037	1265
XP_031750660	100495319	O15018	23037	1265
XP_012823010	100495319	O15018	23037	1265
XP_031750668	100495319	O15018	23037	1265
XP_002935239	100151726	Q9NYA4	9110	1266
XP_004911826	100151726	Q9NYA4	9110	1266
NP_001090754	100037839	Q99435	4753	1267
NP_001005004	448490	Q5MIZ7	57223	1268
XP_002936904	100493823	Q2TB90	80201	1269
XP_017949678	779459	Q9Y6X9	22880	1270
XP_012820110	779459	Q9Y6X9	22880	1270
XP_031757264	779459	Q9Y6X9	22880	1270
XP_012820125	779459	Q9Y6X9	22880	1270
NP_001076826	779459	Q9Y6X9	22880	1270
XP_012825487	100144691	P06756	3685	1271
NP_001116921	100144691	P06756	3685	1271
XP_031750531	100038194	Q9HAU4	64750	1272
XP_031750530	100038194	Q9HAU4	64750	1272
NP_001120879	100101673	Q9H270	55823	1273
XP_004919671	100496503	Q9Y6K1	1788	1274
XP_004919668	100496503	Q9Y6K1	1788	1274
XP_004919669	100496503	Q9Y6K1	1788	1274
XP_004919670	100496503	Q9Y6K1	1788	1274
XP_002942400	100496503	Q9Y6K1	1788	1274
NP_001265278	100145425	Q8NDV3	27127	1275
XP_031753497	100145425	Q8NDV3	27127	1275
XP_031753498	100145425	Q8NDV3	27127	1275
XP_031752707	100491626	Q14833	2914	1276
XP_031750817	100497455	Q86VH2	55582	1277
XP_002940454	100489318	Q5JV73	84443	1278
XP_031746495	100489318	Q5JV73	84443	1278
XP_031746496	100489318	Q5JV73	84443	1278
XP_012824014	733982	P52735	7410	1279
XP_031746376	733982	P52735	7410	1279
XP_031746377	733982	P52735	7410	1279
XP_031746378	733982	P52735	7410	1279
XP_031746379	733982	P52735	7410	1279
XP_012824015	733982	P52735	7410	1279
XP_031746380	733982	P52735	7410	1279
NP_001039156	733982	P52735	7410	1279
NP_001123754	100170502	Q6Q759	200162	1280
XP_017946466	100491050	Q8N3T6	92293	1281
XP_031753320	100485299	Q96M86	144132	1282
XP_012812700	779766	Q12979	29	1283
NP_001072313	779766	Q12979	29	1283
XP_012812702	779766	Q12979	29	1283
XP_012812699	779766	Q12979	29	1283
XP_012812703	779766	Q12979	29	1283
NP_001072512	779967	Q8NHU2	26074	1284
XP_031757662	779967	Q8NHU2	26074	1284
XP_031757663	779967	Q8NHU2	26074	1284
XP_031750542	100498278	P40763	6774	1285
XP_031750540	100498278	P40763	6774	1285
XP_031750543	100498278	P40763	6774	1285
XP_012819970	448137	P33991	4173	1286
NP_001005655	448137	P33991	4173	1286
XP_012826308	100485116	Q6WCQ1	23164	1287
XP_002935882	100485116	Q6WCQ1	23164	1287
XP_031756440	100495805	Q9BYT9	63982	1288
XP_031756439	100495805	Q9BYT9	63982	1288
XP_017945451	100492763	Q8N1T3	NA	1289
XP_031749931	548396	Q6P1M3	3993	1290
XP_012827183	548396	Q6P1M3	3993	1290
NP_001015691	548396	Q6P1M3	3993	1290
XP_002941242	100494777	Q96CC6	64285	1291
XP_004917997	100494777	Q96CC6	64285	1291
XP_004917998	100494777	Q96CC6	64285	1291
XP_002944407	100484992	Q96KQ7	10919	1292
XP_004917185	100484992	Q96KQ7	10919	1292
XP_004917186	100484992	Q96KQ7	10919	1292
XP_004917187	100484992	Q96KQ7	10919	1292
XP_004917188	100484992	Q96KQ7	10919	1292
XP_004917189	100484992	Q96KQ7	10919	1292
XP_017952156	100484992	Q96KQ7	10919	1292
XP_017949437	780114	Q9H165	53335	1293
NP_001072657	780114	Q9H165	53335	1293
XP_017949438	780114	Q9H165	53335	1293
XP_031757668	780114	Q9H165	53335	1293
XP_031757669	780114	Q9H165	53335	1293
NP_001186977	100498523	Q4VNC1	84239	1294
XP_031757451	100498523	Q4VNC1	84239	1294
XP_002937369	100490373	Q08999	5934	1295
XP_012817663	100490373	Q08999	5934	1295
XP_031752422	496927	P22102	2618	1296
XP_012813454	496927	P22102	2618	1296
XP_004911336	100379807	Q9Y4C1	55818	1297
XP_002937329	100379807	Q9Y4C1	55818	1297
XP_031755448	779557	O43896	10749	1298
XP_031755447	779557	O43896	10749	1298
XP_012811105	100485979	Q9P2F5	56977	1299
XP_004911234	100485979	Q9P2F5	56977	1299
XP_004911237	100485979	Q9P2F5	56977	1299
XP_002932582	100494693	Q8WUM0	55746	1300
XP_002936640	100216250	O60341	23028	1301
XP_012823254	100126060	Q6ZNB6	152518	1302
NP_001162606	100126060	Q6ZNB6	152518	1302
NP_001120070	100145074	P51793	1183	1303
XP_012823589	100329188	Q9NZ94	54413	1304
NP_001165298	100329188	Q9NZ94	54413	1304
XP_012823587	100329188	Q9NZ94	54413	1304
XP_012816036	100144677	Q12772	6721	1305
NP_001116910	100144677	Q12772	6721	1305
XP_002935427	100380043	P43246	4436	1306
NP_001121514	100158631	Q63HM2	64430	1307
XP_012823522	100158631	Q63HM2	64430	1307
XP_012823523	100158631	Q63HM2	64430	1307
XP_017951657	100158631	Q63HM2	64430	1307
XP_031748438	395052	B5ME19	728689	1308
XP_031748438	395052	Q99613	8663	1308
XP_031748439	395052	B5ME19	728689	1308
XP_031748439	395052	Q99613	8663	1308
NP_989413	395052	B5ME19	728689	1308
NP_989413	395052	Q99613	8663	1308
XP_031755086	100124946	Q2M1P5	374654	1309
XP_031755085	100124946	Q2M1P5	374654	1309
XP_031755084	100124946	Q2M1P5	374654	1309
XP_031755087	100124946	Q2M1P5	374654	1309
XP_017947698	100491900	Q8NDM7	80217	1310
XP_017947700	100491900	Q8NDM7	80217	1310
XP_031749763	100496722	Q7Z5J8	150709	1311
XP_031749764	100496722	Q7Z5J8	150709	1311
NP_001016036	548790	Q13625	7159	1312
NP_001120566	100145720	P23921	6240	1313
XP_031751567	100145720	P23921	6240	1313
XP_002935552	100492279	Q8IWT6	56262	1314
NP_001017293	550047	Q15910	2146	1315
XP_012820251	550047	Q15910	2146	1315
XP_012820250	550047	Q15910	2146	1315
XP_012820252	550047	Q15910	2146	1315
XP_012817955	100493263	Q15058	9928	1316
XP_004913798	100493263	Q15058	9928	1316
XP_002934521	100493383	A2RUS2	22898	1317
XP_004918127	100135734	Q13472	7156	1318
XP_004910373	100379870	Q5T6F2	55833	1319
XP_031750803	100379870	Q5T6F2	55833	1319
XP_031750802	100379870	Q5T6F2	55833	1319
XP_004910371	100379870	Q5T6F2	55833	1319
XP_012821844	100379870	Q5T6F2	55833	1319
XP_012821858	100379870	Q5T6F2	55833	1319
XP_012821868	100379870	Q5T6F2	55833	1319
XP_012821877	100379870	Q5T6F2	55833	1319
XP_031750807	100379870	Q5T6F2	55833	1319
XP_031750806	100379870	Q5T6F2	55833	1319
XP_031750804	100379870	Q5T6F2	55833	1319
XP_012813879	100124922	Q6V1X1	54878	1320
XP_012813880	100124922	Q6V1X1	54878	1320
NP_001096336	100124922	Q6V1X1	54878	1320
XP_002933090	100492880	P56199	3672	1321
NP_001121511	100158628	Q9C0H9	80725	1322
XP_004911188	100498537	Q8NB14	84640	1323
XP_004911187	100498537	Q8NB14	84640	1323
XP_031754905	100493977	Q96HY7	55526	1324
XP_031754904	100493977	Q96HY7	55526	1324
NP_001011027	496436	O75891	10840	1325
XP_031755907	496436	O75891	10840	1325
XP_002934665	100497992	P23229	3655	1326
XP_017952965	100497992	P23229	3655	1326
NP_001096212	100124763	Q8IX03	23286	1327
XP_012821700	100217321	P52849	8509	1328
NP_001136290	100217321	P52849	8509	1328
XP_031748649	394578	Q7Z6E9	5930	1329
XP_031748650	394578	Q7Z6E9	5930	1329
XP_031747174	101731422	Q5QGS0	340533	1330
XP_012820757	100127588	Q9BXW6	114876	1331
XP_017950540	100127588	Q9BXW6	114876	1331
XP_017950542	100127588	Q9BXW6	114876	1331
XP_017950543	100127588	Q9BXW6	114876	1331
XP_017950544	100127588	Q9BXW6	114876	1331
XP_031760502	100127588	Q9BXW6	114876	1331
XP_017950546	100127588	Q9BXW6	114876	1331
XP_012820767	100127588	Q9BXW6	114876	1331
XP_017950548	100127588	Q9BXW6	114876	1331
XP_012820768	100127588	Q9BXW6	114876	1331
XP_031759016	100038259	Q8IWU6	23213	1332
XP_012819608	100038259	Q8IWU6	23213	1332
NP_001090848	100038259	Q8IWU6	23213	1332
XP_012819609	100038259	Q8IWU6	23213	1332
XP_031759014	100038259	Q8IWU6	23213	1332
XP_012819610	100038259	Q8IWU6	23213	1332
XP_012819611	100038259	Q8IWU6	23213	1332
XP_012819612	100038259	Q8IWU6	23213	1332
XP_031759015	100038259	Q8IWU6	23213	1332
XP_017949996	100038259	Q8IWU6	23213	1332
XP_004911758	100488169	Q76I76	85464	1333
XP_004911759	100488169	Q76I76	85464	1333
XP_004911756	100488169	Q76I76	85464	1333
XP_004911757	100488169	Q76I76	85464	1333
XP_002939450	100488169	Q76I76	85464	1333
XP_031752840	100487868	Q9UDT6	7461	1334
XP_031752841	100487868	Q9UDT6	7461	1334
XP_031752842	100487868	Q9UDT6	7461	1334
XP_017947094	100487868	Q9UDT6	7461	1334
XP_017947093	100487868	Q9UDT6	7461	1334
NP_001120891	100151714	Q13620	8450	1335
XP_017951653	100151714	Q13620	8450	1335
XP_017951652	100151714	Q13620	8450	1335
NP_001072659	780116	Q15436	10484	1336
XP_031746433	780116	Q15436	10484	1336
XP_031746434	780116	Q15436	10484	1336
XP_002940202	100496640	Q9P227	57636	1337
XP_004918722	100496640	Q9P227	57636	1337
XP_012808190	100496640	Q9P227	57636	1337
XP_002933279	100127669	O94933	22865	1338
NP_001072622	780078	Q9UPR3	23381	1339
NP_001135665	100216225	Q6PKG0	23367	1340
XP_012814168	100216225	Q6PKG0	23367	1340
XP_012814169	100216225	Q6PKG0	23367	1340
XP_031753598	100216225	Q6PKG0	23367	1340
XP_012822582	734056	A7KAX9	9743	1341
XP_004916225	734056	A7KAX9	9743	1341
XP_031761437	734056	A7KAX9	9743	1341
XP_004916223	734056	A7KAX9	9743	1341
